feature,importance
previous_CNT_PAYMENT_var,81.6
previous_CNT_PAYMENT_sum,28.9
previous_DAYS_FIRST_DRAWING_count,6.7
previous_DAYS_FIRST_DRAWING_mean,18.8
previous_DAYS_FIRST_DRAWING_max,0.4
previous_DAYS_FIRST_DRAWING_min,36.89999999999999
previous_DAYS_FIRST_DRAWING_var,22.6
previous_DAYS_FIRST_DRAWING_sum,59.5
previous_DAYS_FIRST_DUE_mean,43.7
previous_DAYS_FIRST_DUE_max,35.4
previous_DAYS_FIRST_DUE_min,24.400000000000002
previous_DAYS_LAST_DUE_1ST_VERSION_mean,57.9
previous_DAYS_LAST_DUE_1ST_VERSION_max,143.70000000000002
previous_DAYS_LAST_DUE_1ST_VERSION_min,31.9
previous_DAYS_LAST_DUE_mean,32.0
previous_DAYS_LAST_DUE_max,14.9
previous_DAYS_LAST_DUE_min,25.7
previous_DAYS_LAST_DUE_var,57.1
previous_DAYS_LAST_DUE_sum,51.49999999999999
previous_NFLAG_INSURED_ON_APPROVAL_mean,17.7
previous_NFLAG_INSURED_ON_APPROVAL_max,6.1
previous_NFLAG_INSURED_ON_APPROVAL_min,0.7999999999999999
previous_NFLAG_INSURED_ON_APPROVAL_var,23.5
previous_NFLAG_INSURED_ON_APPROVAL_sum,11.899999999999999
previous_app/credit_min,77.1
previous_app/credit_var,63.5
previous_termination-last_due_mean,55.10000000000001
previous_termination-last_due_max,32.4
previous_termination-last_due_min,64.4
previous_termination-last_due_var,42.699999999999996
previous_NAME_CONTRACT_TYPE_Cash loans_count,5.1000000000000005
previous_NAME_CONTRACT_TYPE_Cash loans_count_norm,13.399999999999999
previous_NAME_CONTRACT_TYPE_Consumer loans_count,14.100000000000001
previous_NAME_CONTRACT_TYPE_Consumer loans_count_norm,11.9
previous_NAME_CONTRACT_TYPE_Revolving loans_count,3.8
previous_NAME_CONTRACT_TYPE_Revolving loans_count_norm,11.500000000000002
previous_NAME_CONTRACT_TYPE_XNA_count,0.4
previous_NAME_CONTRACT_TYPE_XNA_count_norm,0.30000000000000004
previous_WEEKDAY_APPR_PROCESS_START_FRIDAY_count,9.999999999999998
previous_WEEKDAY_APPR_PROCESS_START_FRIDAY_count_norm,35.199999999999996
previous_WEEKDAY_APPR_PROCESS_START_MONDAY_count,15.400000000000002
previous_WEEKDAY_APPR_PROCESS_START_MONDAY_count_norm,29.800000000000004
previous_WEEKDAY_APPR_PROCESS_START_SATURDAY_count,9.800000000000002
previous_WEEKDAY_APPR_PROCESS_START_SATURDAY_count_norm,25.9
previous_WEEKDAY_APPR_PROCESS_START_SUNDAY_count,7.799999999999999
previous_WEEKDAY_APPR_PROCESS_START_SUNDAY_count_norm,18.7
previous_WEEKDAY_APPR_PROCESS_START_THURSDAY_count,11.5
previous_WEEKDAY_APPR_PROCESS_START_THURSDAY_count_norm,30.500000000000004
previous_WEEKDAY_APPR_PROCESS_START_TUESDAY_count,11.7
previous_WEEKDAY_APPR_PROCESS_START_TUESDAY_count_norm,28.9
previous_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_count,14.100000000000001
previous_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_count_norm,28.000000000000004
previous_FLAG_LAST_APPL_PER_CONTRACT_N_count,0.7999999999999999
previous_FLAG_LAST_APPL_PER_CONTRACT_N_count_norm,4.2
previous_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_count,0.6000000000000001
previous_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_count_norm,2.6
previous_NAME_CASH_LOAN_PURPOSE_Business development_count,1.6
previous_NAME_CASH_LOAN_PURPOSE_Business development_count_norm,1.8
previous_NAME_CASH_LOAN_PURPOSE_Buying a garage_count,4.4
previous_NAME_CASH_LOAN_PURPOSE_Buying a garage_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_count,0.7
previous_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_count_norm,0.8
previous_NAME_CASH_LOAN_PURPOSE_Buying a home_count,2.0
previous_NAME_CASH_LOAN_PURPOSE_Buying a home_count_norm,0.30000000000000004
previous_NAME_CASH_LOAN_PURPOSE_Buying a new car_count,1.2
previous_NAME_CASH_LOAN_PURPOSE_Buying a new car_count_norm,2.4
previous_NAME_CASH_LOAN_PURPOSE_Buying a used car_count,1.3
previous_NAME_CASH_LOAN_PURPOSE_Buying a used car_count_norm,2.2
previous_NAME_CASH_LOAN_PURPOSE_Car repairs_count,0.5
previous_NAME_CASH_LOAN_PURPOSE_Car repairs_count_norm,6.099999999999999
previous_NAME_CASH_LOAN_PURPOSE_Education_count,0.4
previous_NAME_CASH_LOAN_PURPOSE_Education_count_norm,3.6000000000000005
previous_NAME_CASH_LOAN_PURPOSE_Everyday expenses_count,0.30000000000000004
previous_NAME_CASH_LOAN_PURPOSE_Everyday expenses_count_norm,2.5
previous_NAME_CASH_LOAN_PURPOSE_Furniture_count,0.1
previous_NAME_CASH_LOAN_PURPOSE_Furniture_count_norm,1.2
previous_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_count,2.3000000000000003
previous_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_count_norm,3.1
previous_NAME_CASH_LOAN_PURPOSE_Hobby_count,1.7000000000000004
previous_NAME_CASH_LOAN_PURPOSE_Hobby_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Journey_count,0.4
previous_NAME_CASH_LOAN_PURPOSE_Journey_count_norm,1.6
previous_NAME_CASH_LOAN_PURPOSE_Medicine_count,1.0
previous_NAME_CASH_LOAN_PURPOSE_Medicine_count_norm,6.3
previous_NAME_CASH_LOAN_PURPOSE_Money for a third person_count,0.9000000000000001
previous_NAME_CASH_LOAN_PURPOSE_Money for a third person_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Other_count,2.7
previous_NAME_CASH_LOAN_PURPOSE_Other_count_norm,5.5
previous_NAME_CASH_LOAN_PURPOSE_Payments on other loans_count,0.5
previous_NAME_CASH_LOAN_PURPOSE_Payments on other loans_count_norm,1.0
previous_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_count,0.1
previous_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_count_norm,0.6
previous_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Repairs_count,2.0
previous_NAME_CASH_LOAN_PURPOSE_Repairs_count_norm,6.500000000000001
previous_NAME_CASH_LOAN_PURPOSE_Urgent needs_count,1.9
previous_NAME_CASH_LOAN_PURPOSE_Urgent needs_count_norm,3.9000000000000004
previous_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_count,0.8999999999999999
previous_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_count_norm,0.30000000000000004
previous_NAME_CASH_LOAN_PURPOSE_XAP_count,10.4
previous_NAME_CASH_LOAN_PURPOSE_XNA_count_norm,19.400000000000002
previous_NAME_CONTRACT_STATUS_Approved_count_norm,22.1
previous_NAME_CONTRACT_STATUS_Canceled_count,5.9
previous_NAME_CONTRACT_STATUS_Canceled_count_norm,17.4
previous_NAME_CONTRACT_STATUS_Refused_count,72.0
previous_NAME_CONTRACT_STATUS_Refused_count_norm,39.1
previous_NAME_CONTRACT_STATUS_Unused offer_count,2.6
previous_NAME_CONTRACT_STATUS_Unused offer_count_norm,5.9
previous_NAME_PAYMENT_TYPE_Cash through the bank_count,9.399999999999999
previous_NAME_PAYMENT_TYPE_Cash through the bank_count_norm,27.7
previous_NAME_PAYMENT_TYPE_Cashless from the account of the employer_count,0.7999999999999999
previous_NAME_PAYMENT_TYPE_Cashless from the account of the employer_count_norm,0.9999999999999999
previous_NAME_PAYMENT_TYPE_Non-cash from your account_count,0.4
previous_NAME_PAYMENT_TYPE_Non-cash from your account_count_norm,3.4000000000000004
previous_NAME_PAYMENT_TYPE_XNA_count,6.300000000000001
previous_CODE_REJECT_REASON_HC_count,15.299999999999999
previous_CODE_REJECT_REASON_HC_count_norm,23.799999999999997
previous_CODE_REJECT_REASON_LIMIT_count,9.999999999999998
previous_CODE_REJECT_REASON_LIMIT_count_norm,20.9
previous_CODE_REJECT_REASON_SCO_count,1.3
previous_CODE_REJECT_REASON_SCO_count_norm,11.899999999999999
previous_CODE_REJECT_REASON_SCOFR_count,7.0
previous_CODE_REJECT_REASON_SCOFR_count_norm,7.3
previous_CODE_REJECT_REASON_SYSTEM_count,0.1
previous_CODE_REJECT_REASON_SYSTEM_count_norm,0.4
previous_CODE_REJECT_REASON_VERIF_count,1.0999999999999999
previous_CODE_REJECT_REASON_VERIF_count_norm,1.9000000000000001
previous_CODE_REJECT_REASON_XAP_count_norm,26.899999999999995
previous_CODE_REJECT_REASON_XNA_count,1.3
previous_CODE_REJECT_REASON_XNA_count_norm,3.6
previous_NAME_TYPE_SUITE_Children_count,6.099999999999999
previous_NAME_TYPE_SUITE_Children_count_norm,8.7
previous_NAME_TYPE_SUITE_Family_count,9.299999999999999
previous_NAME_TYPE_SUITE_Family_count_norm,23.0
previous_NAME_TYPE_SUITE_Group of people_count,0.9999999999999999
previous_NAME_TYPE_SUITE_Group of people_count_norm,2.0
previous_NAME_TYPE_SUITE_Other_A_count,1.8000000000000003
previous_NAME_TYPE_SUITE_Other_A_count_norm,8.5
previous_NAME_TYPE_SUITE_Other_B_count,3.0999999999999996
previous_NAME_TYPE_SUITE_Other_B_count_norm,5.0
"previous_NAME_TYPE_SUITE_Spouse, partner_count",9.399999999999999
"previous_NAME_TYPE_SUITE_Spouse, partner_count_norm",17.400000000000002
